"Omega"	"theta"	"differential"	"overlap"	"feasibility"	"1_2"	"1_3"	"2_3"	"coex_rate"	"treatment"	"combos"
1.03270074615838	150.745591259775	0	0	0	0	0	0	0	0.5	"Dac_glo_Bro_ere_Hel_pub"
0.773616899271434	151.658934768858	0	0	0	0	0	0	0	0.5	"Dac_glo_Bro_ere_Bra_pin"
0.672655758839111	153.870247569642	0	0	0	0	0	0	0	0.5	"Dac_glo_Bro_hor_Pla_lan"
1.06076424622532	144.850418931083	0	0	0	0	0	0	0	0.5	"Dac_glo_Bro_hor_Ach_mil"
1.23616437798734	120.901402334118	0	0	0	0	0	0	0	0.5	"Dac_glo_Bro_hor_Her_sph"
0.703015750887826	148.202917208066	0	0	0	0	0	0	0	0.5	"Dac_glo_Bro_hor_Gal_mol"
0.920307256482203	140.096674846503	0	0	0	0	0	0	0	0.5	"Dac_glo_Bro_hor_Hol_lan"
1.38261007052859	145.429712431666	0	0	0	0	0	0	0	0.5	"Dac_glo_Bro_hor_Hel_pub"
1.06504300477402	152.926197065148	0	0	0	0	0	0	0	0.5	"Dac_glo_Bro_hor_Car_hir"
0.773497966767506	142.856489982401	0	0	0	0	0	0	0	0.5	"Dac_glo_Bro_hor_Bra_pin"
0.694649380922478	163.489487747424	0	0	0	0	0	0	0	0.5	"Dac_glo_Pla_lan_Ach_mil"
0.870171646886236	149.968163690199	0	0	0	0	0	0	0	0.5	"Dac_glo_Pla_lan_Her_sph"
0.493208877661878	160.660890993529	0	0	0	0	0	0	0	0.5	"Dac_glo_Pla_lan_Gal_mol"
0.721021141428189	161.275581586981	0	0	0	0	0	0	0	0.5	"Dac_glo_Pla_lan_Hol_lan"
0.88139777133378	174.768220330136	0	0	0	0	0	0	0	0.5	"Dac_glo_Pla_lan_Hel_pub"
0.765593576720418	174.495876570164	0	0	0	0	0	0	0	0.5	"Dac_glo_Pla_lan_Car_hir"
0.571739086890797	152.619820708792	0	0	0	0	0	0	0	0.5	"Dac_glo_Pla_lan_Bra_pin"
1.34945779095482	129.663953057591	0	0	0	0	0	0	0	0.5	"Dac_glo_Ach_mil_Her_sph"
0.723991514766883	157.515045854606	0	0	0	0	0	0	0	0.5	"Dac_glo_Ach_mil_Gal_mol"
1.21104470735414	157.103398168204	0	0	0	0	0	0	0	0.5	"Dac_glo_Ach_mil_Hol_lan"
1.24607289397811	153.502012495985	0	0	0	0	0	0	0	0.5	"Dac_glo_Ach_mil_Hel_pub"
1.06419980684505	161.438787943916	0	0	0	0	0	0	0	0.5	"Dac_glo_Ach_mil_Car_hir"
0.791576113241619	151.224842393799	0	0	0	0	0	0	0	0.5	"Dac_glo_Ach_mil_Bra_pin"
1.11995095970154	140.856952600609	0	0	0	0	0	0	0	0.5	"Dac_glo_Her_sph_Gal_mol"
1.14827756259501	129.649983155038	0	0	0	0	0	0	0	0.5	"Dac_glo_Her_sph_Hol_lan"
1.42376968485726	127.857851157158	0	0	0	0	0	0	0	0.5	"Dac_glo_Her_sph_Hel_pub"
1.18351044520644	140.676105494469	0	0	0	0	0	0	0	0.5	"Dac_glo_Her_sph_Car_hir"
1.00869912372346	147.593784649476	0	0	0	0	0	0	0	0.5	"Dac_glo_Her_sph_Bra_pin"
0.747572666959892	157.890206974565	0	0	0	0	0	0	0	0.5	"Dac_glo_Gal_mol_Hol_lan"
0.856890691250862	150.600470622214	0	0	0	0	0	0	0	0.5	"Dac_glo_Gal_mol_Hel_pub"
0.734369600942931	161.040367682295	0	0	0	0	0	0	0	0.5	"Dac_glo_Gal_mol_Car_hir"
0.587486859754733	146.522571085885	0	0	0	0	0	0	0	0.5	"Dac_glo_Gal_mol_Bra_pin"
1.13988010058564	149.449437588594	0	0	0	0	0	0	0	0.5	"Dac_glo_Hol_lan_Hel_pub"
0.874647460440774	159.128702934161	0	0	0	0	0	0	0	0.5	"Dac_glo_Hol_lan_Car_hir"
0.801053604174708	151.744214394871	0	0	0	0	0	0	0	0.5	"Dac_glo_Hol_lan_Bra_pin"
1.22750029956889	163.048667913253	0	0	0	0	0	0	0	0.5	"Dac_glo_Hel_pub_Car_hir"
1.03006924631492	162.470280638467	0	0	0	0	0	0	0	0.5	"Dac_glo_Hel_pub_Bra_pin"
0.961417397844633	156.388686193567	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_rub_Fes_pra"
1.13847726421576	144.143213905762	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_rub_Tri_pra"
0.797443586575978	151.460400470227	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_rub_Ran_rep"
1.1765775137541	157.265450140922	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_rub_Bro_ere"
1.57661301665018	138.581710576094	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_rub_Bro_hor"
1.6821126760807	164.993840271757	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_rub_Pla_lan"
1.05573313080623	149.189307221204	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_rub_Ach_mil"
1.15641241493041	144.898840470033	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_rub_Her_sph"
1.27047326006362	152.602048403053	0	0	0	0	0	0	0	0.5	"Arr_ela_Fes_rub_Gal_mol"
